,FIPS,Province_State,Country_Region,Date,Lat,Long_,Combined_Key,People_Fully_Vaccinated,People_Partially_Vaccinated
0,1.0,Alabama,US,2020-12-10,32.3182,-86.9023,"Alabama, US",,
1,1.0,Alabama,US,2020-12-11,32.3182,-86.9023,"Alabama, US",,
2,1.0,Alabama,US,2020-12-12,32.3182,-86.9023,"Alabama, US",,
3,1.0,Alabama,US,2020-12-13,32.3182,-86.9023,"Alabama, US",,
4,1.0,Alabama,US,2020-12-14,32.3182,-86.9023,"Alabama, US",,
5,1.0,Alabama,US,2020-12-15,32.3182,-86.9023,"Alabama, US",,
6,1.0,Alabama,US,2020-12-16,32.3182,-86.9023,"Alabama, US",,
7,1.0,Alabama,US,2020-12-17,32.3182,-86.9023,"Alabama, US",,
8,1.0,Alabama,US,2020-12-18,32.3182,-86.9023,"Alabama, US",,
9,1.0,Alabama,US,2020-12-19,32.3182,-86.9023,"Alabama, US",,
10,1.0,Alabama,US,2020-12-20,32.3182,-86.9023,"Alabama, US",,
11,1.0,Alabama,US,2020-12-21,32.3182,-86.9023,"Alabama, US",,
12,1.0,Alabama,US,2020-12-22,32.3182,-86.9023,"Alabama, US",,
13,1.0,Alabama,US,2020-12-23,32.3182,-86.9023,"Alabama, US",,
14,1.0,Alabama,US,2020-12-24,32.3182,-86.9023,"Alabama, US",,
15,1.0,Alabama,US,2020-12-25,32.3182,-86.9023,"Alabama, US",,
16,1.0,Alabama,US,2020-12-26,32.3182,-86.9023,"Alabama, US",,
17,1.0,Alabama,US,2020-12-27,32.3182,-86.9023,"Alabama, US",,
18,1.0,Alabama,US,2020-12-28,32.3182,-86.9023,"Alabama, US",,
19,1.0,Alabama,US,2020-12-29,32.3182,-86.9023,"Alabama, US",,
20,1.0,Alabama,US,2020-12-30,32.3182,-86.9023,"Alabama, US",,
21,1.0,Alabama,US,2020-12-31,32.3182,-86.9023,"Alabama, US",,
22,1.0,Alabama,US,2021-01-01,32.3182,-86.9023,"Alabama, US",,
23,1.0,Alabama,US,2021-01-02,32.3182,-86.9023,"Alabama, US",,
24,1.0,Alabama,US,2021-01-03,32.3182,-86.9023,"Alabama, US",,
25,1.0,Alabama,US,2021-01-04,32.3182,-86.9023,"Alabama, US",,
26,1.0,Alabama,US,2021-01-05,32.3182,-86.9023,"Alabama, US",,
27,1.0,Alabama,US,2021-01-06,32.3182,-86.9023,"Alabama, US",,
28,1.0,Alabama,US,2021-01-07,32.3182,-86.9023,"Alabama, US",,
29,1.0,Alabama,US,2021-01-08,32.3182,-86.9023,"Alabama, US",,
30,1.0,Alabama,US,2021-01-09,32.3182,-86.9023,"Alabama, US",,
31,1.0,Alabama,US,2021-01-10,32.3182,-86.9023,"Alabama, US",,
32,1.0,Alabama,US,2021-01-11,32.3182,-86.9023,"Alabama, US",,
33,1.0,Alabama,US,2021-01-12,32.3182,-86.9023,"Alabama, US",,
34,1.0,Alabama,US,2021-01-13,32.3182,-86.9023,"Alabama, US",,
35,1.0,Alabama,US,2021-01-14,32.3182,-86.9023,"Alabama, US",,
36,1.0,Alabama,US,2021-01-15,32.3182,-86.9023,"Alabama, US",,
37,1.0,Alabama,US,2021-01-16,32.3182,-86.9023,"Alabama, US",,
38,1.0,Alabama,US,2021-01-17,32.3182,-86.9023,"Alabama, US",,
39,1.0,Alabama,US,2021-01-18,32.3182,-86.9023,"Alabama, US",,
40,1.0,Alabama,US,2021-01-19,32.3182,-86.9023,"Alabama, US",,
41,1.0,Alabama,US,2021-01-20,32.3182,-86.9023,"Alabama, US",,
42,1.0,Alabama,US,2021-01-21,32.3182,-86.9023,"Alabama, US",,
43,1.0,Alabama,US,2021-01-22,32.3182,-86.9023,"Alabama, US",,
44,1.0,Alabama,US,2021-01-23,32.3182,-86.9023,"Alabama, US",,
45,1.0,Alabama,US,2021-01-24,32.3182,-86.9023,"Alabama, US",,
46,1.0,Alabama,US,2021-01-25,32.3182,-86.9023,"Alabama, US",,
47,1.0,Alabama,US,2021-01-26,32.3182,-86.9023,"Alabama, US",,
48,1.0,Alabama,US,2021-01-27,32.3182,-86.9023,"Alabama, US",,
49,1.0,Alabama,US,2021-01-28,32.3182,-86.9023,"Alabama, US",,
50,1.0,Alabama,US,2021-01-29,32.3182,-86.9023,"Alabama, US",,
51,1.0,Alabama,US,2021-01-30,32.3182,-86.9023,"Alabama, US",,
52,1.0,Alabama,US,2021-01-31,32.3182,-86.9023,"Alabama, US",,
53,1.0,Alabama,US,2021-02-01,32.3182,-86.9023,"Alabama, US",,
54,1.0,Alabama,US,2021-02-02,32.3182,-86.9023,"Alabama, US",,
55,1.0,Alabama,US,2021-02-03,32.3182,-86.9023,"Alabama, US",,
56,1.0,Alabama,US,2021-02-04,32.3182,-86.9023,"Alabama, US",,
57,1.0,Alabama,US,2021-02-05,32.3182,-86.9023,"Alabama, US",,
58,1.0,Alabama,US,2021-02-06,32.3182,-86.9023,"Alabama, US",,
59,1.0,Alabama,US,2021-02-07,32.3182,-86.9023,"Alabama, US",,
60,1.0,Alabama,US,2021-02-08,32.3182,-86.9023,"Alabama, US",,
61,1.0,Alabama,US,2021-02-09,32.3182,-86.9023,"Alabama, US",88453.0,300163.0
62,1.0,Alabama,US,2021-02-10,32.3182,-86.9023,"Alabama, US",95033.0,309942.0
63,1.0,Alabama,US,2021-02-11,32.3182,-86.9023,"Alabama, US",104362.0,320223.0
64,1.0,Alabama,US,2021-02-12,32.3182,-86.9023,"Alabama, US",114306.0,326052.0
65,1.0,Alabama,US,2021-02-13,32.3182,-86.9023,"Alabama, US",125553.0,334003.0
66,1.0,Alabama,US,2021-02-14,32.3182,-86.9023,"Alabama, US",133029.0,337033.0
67,1.0,Alabama,US,2021-02-15,32.3182,-86.9023,"Alabama, US",137032.0,337033.0
68,1.0,Alabama,US,2021-02-16,32.3182,-86.9023,"Alabama, US",137032.0,336918.0
69,1.0,Alabama,US,2021-02-17,32.3182,-86.9023,"Alabama, US",152781.0,341124.0
70,1.0,Alabama,US,2021-02-18,32.3182,-86.9023,"Alabama, US",158246.0,340556.0
71,1.0,Alabama,US,2021-02-19,32.3182,-86.9023,"Alabama, US",169339.0,353127.0
72,1.0,Alabama,US,2021-02-20,32.3182,-86.9023,"Alabama, US",192304.0,346456.0
73,1.0,Alabama,US,2021-02-21,32.3182,-86.9023,"Alabama, US",214512.0,347866.0
74,1.0,Alabama,US,2021-02-22,32.3182,-86.9023,"Alabama, US",219639.0,361956.0
75,1.0,Alabama,US,2021-02-23,32.3182,-86.9023,"Alabama, US",233073.0,360863.0
76,1.0,Alabama,US,2021-02-24,32.3182,-86.9023,"Alabama, US",239425.0,357578.0
77,1.0,Alabama,US,2021-02-25,32.3182,-86.9023,"Alabama, US",253615.0,353411.0
78,1.0,Alabama,US,2021-02-26,32.3182,-86.9023,"Alabama, US",268465.0,348078.0
79,1.0,Alabama,US,2021-02-27,32.3182,-86.9023,"Alabama, US",286095.0,342660.0
80,1.0,Alabama,US,2021-02-28,32.3182,-86.9023,"Alabama, US",307868.0,344014.0
81,1.0,Alabama,US,2021-03-01,32.3182,-86.9023,"Alabama, US",313290.0,344893.0
82,1.0,Alabama,US,2021-03-02,32.3182,-86.9023,"Alabama, US",316073.0,340841.0
83,1.0,Alabama,US,2021-03-03,32.3182,-86.9023,"Alabama, US",330046.0,335843.0
84,1.0,Alabama,US,2021-03-04,32.3182,-86.9023,"Alabama, US",346841.0,331407.0
85,1.0,Alabama,US,2021-03-05,32.3182,-86.9023,"Alabama, US",365456.0,329347.0
86,1.0,Alabama,US,2021-03-06,32.3182,-86.9023,"Alabama, US",383078.0,327490.0
87,1.0,Alabama,US,2021-03-07,32.3182,-86.9023,"Alabama, US",402061.0,329646.0
88,1.0,Alabama,US,2021-03-08,32.3182,-86.9023,"Alabama, US",406723.0,323030.0
89,1.0,Alabama,US,2021-03-09,32.3182,-86.9023,"Alabama, US",409937.0,327185.0
90,1.0,Alabama,US,2021-03-10,32.3182,-86.9023,"Alabama, US",420083.0,333484.0
91,1.0,Alabama,US,2021-03-11,32.3182,-86.9023,"Alabama, US",435018.0,338118.0
92,1.0,Alabama,US,2021-03-12,32.3182,-86.9023,"Alabama, US",452746.0,344093.0
93,1.0,Alabama,US,2021-03-13,32.3182,-86.9023,"Alabama, US",472325.0,348639.0
94,1.0,Alabama,US,2021-03-14,32.3182,-86.9023,"Alabama, US",492755.0,351684.0
95,1.0,Alabama,US,2021-03-15,32.3182,-86.9023,"Alabama, US",497653.0,352958.0
96,1.0,Alabama,US,2021-03-16,32.3182,-86.9023,"Alabama, US",501344.0,359667.0
97,1.0,Alabama,US,2021-03-17,32.3182,-86.9023,"Alabama, US",511869.0,370118.0
98,1.0,Alabama,US,2021-03-18,32.3182,-86.9023,"Alabama, US",523649.0,379288.0
99,1.0,Alabama,US,2021-03-19,32.3182,-86.9023,"Alabama, US",533375.0,390357.0
100,1.0,Alabama,US,2021-03-20,32.3182,-86.9023,"Alabama, US",547257.0,399285.0
101,1.0,Alabama,US,2021-03-21,32.3182,-86.9023,"Alabama, US",561254.0,401827.0
102,1.0,Alabama,US,2021-03-22,32.3182,-86.9023,"Alabama, US",566632.0,403859.0
103,1.0,Alabama,US,2021-03-23,32.3182,-86.9023,"Alabama, US",569127.0,414655.0
104,1.0,Alabama,US,2021-03-24,32.3182,-86.9023,"Alabama, US",579598.0,429879.0
105,1.0,Alabama,US,2021-03-25,32.3182,-86.9023,"Alabama, US",589979.0,448172.0
106,1.0,Alabama,US,2021-03-26,32.3182,-86.9023,"Alabama, US",600666.0,460929.0
107,1.0,Alabama,US,2021-03-27,32.3182,-86.9023,"Alabama, US",611694.0,475212.0
108,1.0,Alabama,US,2021-03-28,32.3182,-86.9023,"Alabama, US",623385.0,479753.0
109,1.0,Alabama,US,2021-03-29,32.3182,-86.9023,"Alabama, US",628500.0,482536.0
110,1.0,Alabama,US,2021-03-30,32.3182,-86.9023,"Alabama, US",631388.0,491289.0
111,1.0,Alabama,US,2021-03-31,32.3182,-86.9023,"Alabama, US",643450.0,498240.0
112,1.0,Alabama,US,2021-04-01,32.3182,-86.9023,"Alabama, US",656899.0,510511.0
113,1.0,Alabama,US,2021-04-02,32.3182,-86.9023,"Alabama, US",673773.0,520342.0
114,1.0,Alabama,US,2021-04-03,32.3182,-86.9023,"Alabama, US",691082.0,528934.0
115,1.0,Alabama,US,2021-04-04,32.3182,-86.9023,"Alabama, US",705197.0,532857.0
116,1.0,Alabama,US,2021-04-05,32.3182,-86.9023,"Alabama, US",709849.0,536433.0
117,1.0,Alabama,US,2021-04-06,32.3182,-86.9023,"Alabama, US",711596.0,542589.0
118,1.0,Alabama,US,2021-04-07,32.3182,-86.9023,"Alabama, US",725270.0,546526.0
119,1.0,Alabama,US,2021-04-08,32.3182,-86.9023,"Alabama, US",744961.0,553545.0
120,1.0,Alabama,US,2021-04-09,32.3182,-86.9023,"Alabama, US",764450.0,556333.0
121,1.0,Alabama,US,2021-04-10,32.3182,-86.9023,"Alabama, US",788325.0,559878.0
122,1.0,Alabama,US,2021-04-11,32.3182,-86.9023,"Alabama, US",811323.0,563401.0
123,1.0,Alabama,US,2021-04-12,32.3182,-86.9023,"Alabama, US",819550.0,565546.0
124,1.0,Alabama,US,2021-04-13,32.3182,-86.9023,"Alabama, US",824052.0,563110.0
125,1.0,Alabama,US,2021-04-14,32.3182,-86.9023,"Alabama, US",844353.0,557980.0
126,1.0,Alabama,US,2021-04-15,32.3182,-86.9023,"Alabama, US",893002.0,549049.0
127,1.0,Alabama,US,2021-04-16,32.3182,-86.9023,"Alabama, US",915654.0,543723.0
128,1.0,Alabama,US,2021-04-17,32.3182,-86.9023,"Alabama, US",935377.0,540785.0
129,1.0,Alabama,US,2021-04-18,32.3182,-86.9023,"Alabama, US",943129.0,538185.0
130,1.0,Alabama,US,2021-04-19,32.3182,-86.9023,"Alabama, US",946333.0,537446.0
131,1.0,Alabama,US,2021-04-20,32.3182,-86.9023,"Alabama, US",966251.0,528170.0
132,1.0,Alabama,US,2021-04-21,32.3182,-86.9023,"Alabama, US",987379.0,519737.0
133,1.0,Alabama,US,2021-04-22,32.3182,-86.9023,"Alabama, US",1010415.0,508513.0
134,1.0,Alabama,US,2021-04-23,32.3182,-86.9023,"Alabama, US",1033996.0,497745.0
135,1.0,Alabama,US,2021-04-24,32.3182,-86.9023,"Alabama, US",1054863.0,488681.0
136,1.0,Alabama,US,2021-04-25,32.3182,-86.9023,"Alabama, US",1062524.0,484135.0
137,1.0,Alabama,US,2021-04-26,32.3182,-86.9023,"Alabama, US",1066659.0,483123.0
138,1.0,Alabama,US,2021-04-27,32.3182,-86.9023,"Alabama, US",1079815.0,478837.0
139,1.0,Alabama,US,2021-04-28,32.3182,-86.9023,"Alabama, US",1098820.0,469495.0
140,1.0,Alabama,US,2021-04-29,32.3182,-86.9023,"Alabama, US",1121348.0,457745.0
141,1.0,Alabama,US,2021-04-30,32.3182,-86.9023,"Alabama, US",1143488.0,446030.0
142,1.0,Alabama,US,2021-05-01,32.3182,-86.9023,"Alabama, US",1161725.0,437405.0
143,1.0,Alabama,US,2021-05-02,32.3182,-86.9023,"Alabama, US",1165479.0,435954.0
144,1.0,Alabama,US,2021-05-03,32.3182,-86.9023,"Alabama, US",1168235.0,435219.0
145,1.0,Alabama,US,2021-05-04,32.3182,-86.9023,"Alabama, US",1168235.0,430126.0
146,1.0,Alabama,US,2021-05-05,32.3182,-86.9023,"Alabama, US",1199064.0,419727.0
147,1.0,Alabama,US,2021-05-06,32.3182,-86.9023,"Alabama, US",1201303.0,418480.0
148,1.0,Alabama,US,2021-05-07,32.3182,-86.9023,"Alabama, US",1240335.0,396375.0
149,1.0,Alabama,US,2021-05-08,32.3182,-86.9023,"Alabama, US",1263965.0,385723.0
150,1.0,Alabama,US,2021-05-09,32.3182,-86.9023,"Alabama, US",1270858.0,383409.0
151,1.0,Alabama,US,2021-05-10,32.3182,-86.9023,"Alabama, US",1273670.0,384002.0
152,1.0,Alabama,US,2021-05-11,32.3182,-86.9023,"Alabama, US",1273999.0,384192.0
153,1.0,Alabama,US,2021-05-12,32.3182,-86.9023,"Alabama, US",1286565.0,377788.0
154,1.0,Alabama,US,2021-05-13,32.3182,-86.9023,"Alabama, US",1314534.0,363585.0
155,1.0,Alabama,US,2021-05-14,32.3182,-86.9023,"Alabama, US",1334176.0,353699.0
156,1.0,Alabama,US,2021-05-15,32.3182,-86.9023,"Alabama, US",1348023.0,349266.0
157,1.0,Alabama,US,2021-05-16,32.3182,-86.9023,"Alabama, US",1350649.0,349108.0
158,1.0,Alabama,US,2021-05-17,32.3182,-86.9023,"Alabama, US",1350830.0,349085.0
159,1.0,Alabama,US,2021-05-18,32.3182,-86.9023,"Alabama, US",1362380.0,346953.0
160,1.0,Alabama,US,2021-05-19,32.3182,-86.9023,"Alabama, US",1362834.0,346927.0
161,1.0,Alabama,US,2021-05-20,32.3182,-86.9023,"Alabama, US",1382327.0,343367.0
162,1.0,Alabama,US,2021-05-21,32.3182,-86.9023,"Alabama, US",1387356.0,340081.0
163,1.0,Alabama,US,2021-05-22,32.3182,-86.9023,"Alabama, US",1396990.0,339655.0
164,1.0,Alabama,US,2021-05-23,32.3182,-86.9023,"Alabama, US",1407769.0,339051.0
165,1.0,Alabama,US,2021-05-24,32.3182,-86.9023,"Alabama, US",1407917.0,339095.0
166,1.0,Alabama,US,2021-05-25,32.3182,-86.9023,"Alabama, US",1415771.0,338523.0
167,1.0,Alabama,US,2021-05-26,32.3182,-86.9023,"Alabama, US",1419599.0,338008.0
168,1.0,Alabama,US,2021-05-27,32.3182,-86.9023,"Alabama, US",1423605.0,335245.0
169,1.0,Alabama,US,2021-05-28,32.3182,-86.9023,"Alabama, US",1429238.0,334315.0
170,1.0,Alabama,US,2021-05-29,32.3182,-86.9023,"Alabama, US",1431669.0,333846.0
171,1.0,Alabama,US,2021-05-30,32.3182,-86.9023,"Alabama, US",1432446.0,333609.0
172,1.0,Alabama,US,2021-05-31,32.3182,-86.9023,"Alabama, US",1432446.0,333609.0
173,1.0,Alabama,US,2021-06-01,32.3182,-86.9023,"Alabama, US",1433267.0,333517.0
174,1.0,Alabama,US,2021-06-02,32.3182,-86.9023,"Alabama, US",1435324.0,332731.0
175,1.0,Alabama,US,2021-06-03,32.3182,-86.9023,"Alabama, US",1435719.0,332569.0
176,1.0,Alabama,US,2021-06-04,32.3182,-86.9023,"Alabama, US",1440101.0,331863.0
177,1.0,Alabama,US,2021-06-05,32.3182,-86.9023,"Alabama, US",1440289.0,331956.0
178,1.0,Alabama,US,2021-06-06,32.3182,-86.9023,"Alabama, US",1441834.0,331545.0
179,1.0,Alabama,US,2021-06-07,32.3182,-86.9023,"Alabama, US",1442775.0,331364.0
180,1.0,Alabama,US,2021-06-08,32.3182,-86.9023,"Alabama, US",1443230.0,331305.0
181,1.0,Alabama,US,2021-06-09,32.3182,-86.9023,"Alabama, US",1445608.0,330670.0
182,1.0,Alabama,US,2021-06-10,32.3182,-86.9023,"Alabama, US",1460230.0,326787.0
183,1.0,Alabama,US,2021-06-11,32.3182,-86.9023,"Alabama, US",1468898.0,324221.0
184,1.0,Alabama,US,2021-06-12,32.3182,-86.9023,"Alabama, US",1485108.0,320378.0
185,1.0,Alabama,US,2021-06-13,32.3182,-86.9023,"Alabama, US",1490848.0,319226.0
186,1.0,Alabama,US,2021-06-14,32.3182,-86.9023,"Alabama, US",1499941.0,315944.0
187,1.0,Alabama,US,2021-06-15,32.3182,-86.9023,"Alabama, US",1501171.0,315598.0
188,1.0,Alabama,US,2021-06-16,32.3182,-86.9023,"Alabama, US",1508504.0,313642.0
189,1.0,Alabama,US,2021-06-17,32.3182,-86.9023,"Alabama, US",1546119.0,352012.0
190,1.0,Alabama,US,2021-06-18,32.3182,-86.9023,"Alabama, US",1546983.0,351721.0
191,1.0,Alabama,US,2021-06-19,32.3182,-86.9023,"Alabama, US",1558881.0,350124.0
192,1.0,Alabama,US,2021-06-20,32.3182,-86.9023,"Alabama, US",1562192.0,350840.0
193,1.0,Alabama,US,2021-06-21,32.3182,-86.9023,"Alabama, US",1563573.0,351549.0
194,1.0,Alabama,US,2021-06-22,32.3182,-86.9023,"Alabama, US",1566908.0,351426.0
195,1.0,Alabama,US,2021-06-23,32.3182,-86.9023,"Alabama, US",1570452.0,352255.0
196,1.0,Alabama,US,2021-06-24,32.3182,-86.9023,"Alabama, US",1574676.0,353980.0
197,1.0,Alabama,US,2021-06-25,32.3182,-86.9023,"Alabama, US",1574934.0,353969.0
198,1.0,Alabama,US,2021-06-26,32.3182,-86.9023,"Alabama, US",1578780.0,354993.0
199,1.0,Alabama,US,2021-06-27,32.3182,-86.9023,"Alabama, US",1584456.0,357225.0
200,1.0,Alabama,US,2021-06-28,32.3182,-86.9023,"Alabama, US",1590001.0,358134.0
201,1.0,Alabama,US,2021-06-29,32.3182,-86.9023,"Alabama, US",1594040.0,359370.0
202,1.0,Alabama,US,2021-06-30,32.3182,-86.9023,"Alabama, US",1594625.0,359541.0
203,1.0,Alabama,US,2021-07-01,32.3182,-86.9023,"Alabama, US",1601802.0,360943.0
204,1.0,Alabama,US,2021-07-02,32.3182,-86.9023,"Alabama, US",1602022.0,360930.0
205,1.0,Alabama,US,2021-07-03,32.3182,-86.9023,"Alabama, US",1612803.0,357031.0
206,1.0,Alabama,US,2021-07-04,32.3182,-86.9023,"Alabama, US",1612913.0,357058.0
207,1.0,Alabama,US,2021-07-05,32.3182,-86.9023,"Alabama, US",1612913.0,357058.0
208,1.0,Alabama,US,2021-07-06,32.3182,-86.9023,"Alabama, US",1617584.0,358759.0
209,1.0,Alabama,US,2021-07-07,32.3182,-86.9023,"Alabama, US",1619647.0,359304.0
210,1.0,Alabama,US,2021-07-08,32.3182,-86.9023,"Alabama, US",1623114.0,359136.0
211,1.0,Alabama,US,2021-07-09,32.3182,-86.9023,"Alabama, US",1626323.0,359259.0
212,1.0,Alabama,US,2021-07-10,32.3182,-86.9023,"Alabama, US",1629745.0,359211.0
213,1.0,Alabama,US,2021-07-11,32.3182,-86.9023,"Alabama, US",1633408.0,359549.0
214,1.0,Alabama,US,2021-07-12,32.3182,-86.9023,"Alabama, US",1633505.0,359594.0
215,1.0,Alabama,US,2021-07-13,32.3182,-86.9023,"Alabama, US",1638866.0,361886.0
216,1.0,Alabama,US,2021-07-14,32.3182,-86.9023,"Alabama, US",1639032.0,361882.0
217,1.0,Alabama,US,2021-07-15,32.3182,-86.9023,"Alabama, US",1645083.0,364117.0
218,1.0,Alabama,US,2021-07-16,32.3182,-86.9023,"Alabama, US",1647995.0,365564.0
219,1.0,Alabama,US,2021-07-17,32.3182,-86.9023,"Alabama, US",1648172.0,365681.0
220,1.0,Alabama,US,2021-07-18,32.3182,-86.9023,"Alabama, US",1651404.0,367403.0
221,1.0,Alabama,US,2021-07-19,32.3182,-86.9023,"Alabama, US",1653604.0,369178.0
222,1.0,Alabama,US,2021-07-20,32.3182,-86.9023,"Alabama, US",1654644.0,370309.0
223,1.0,Alabama,US,2021-07-21,32.3182,-86.9023,"Alabama, US",1659775.0,375039.0
224,1.0,Alabama,US,2021-07-22,32.3182,-86.9023,"Alabama, US",1662812.0,378476.0
225,1.0,Alabama,US,2021-07-23,32.3182,-86.9023,"Alabama, US",1663031.0,378566.0
226,1.0,Alabama,US,2021-07-24,32.3182,-86.9023,"Alabama, US",1665751.0,383139.0
227,1.0,Alabama,US,2021-07-25,32.3182,-86.9023,"Alabama, US",1668818.0,389854.0
228,1.0,Alabama,US,2021-07-26,32.3182,-86.9023,"Alabama, US",1671098.0,396435.0
229,1.0,Alabama,US,2021-07-27,32.3182,-86.9023,"Alabama, US",1672423.0,400935.0
230,1.0,Alabama,US,2021-07-28,32.3182,-86.9023,"Alabama, US",1677048.0,415719.0
231,1.0,Alabama,US,2021-07-29,32.3182,-86.9023,"Alabama, US",1677279.0,415963.0
232,1.0,Alabama,US,2021-07-30,32.3182,-86.9023,"Alabama, US",1683367.0,433184.0
233,1.0,Alabama,US,2021-07-31,32.3182,-86.9023,"Alabama, US",1683584.0,433460.0
234,1.0,Alabama,US,2021-08-01,32.3182,-86.9023,"Alabama, US",1687404.0,442701.0
235,1.0,Alabama,US,2021-08-02,32.3182,-86.9023,"Alabama, US",1687444.0,442865.0
236,1.0,Alabama,US,2021-08-03,32.3182,-86.9023,"Alabama, US",1693504.0,460975.0
237,1.0,Alabama,US,2021-08-04,32.3182,-86.9023,"Alabama, US",1696031.0,468017.0
238,1.0,Alabama,US,2021-08-05,32.3182,-86.9023,"Alabama, US",1697144.0,471282.0
239,1.0,Alabama,US,2021-08-06,32.3182,-86.9023,"Alabama, US",1703519.0,489131.0
240,1.0,Alabama,US,2021-08-07,32.3182,-86.9023,"Alabama, US",1707895.0,499450.0
241,1.0,Alabama,US,2021-08-08,32.3182,-86.9023,"Alabama, US",1708026.0,499698.0
242,1.0,Alabama,US,2021-08-09,32.3182,-86.9023,"Alabama, US",1711014.0,506454.0
243,1.0,Alabama,US,2021-08-10,32.3182,-86.9023,"Alabama, US",1715676.0,515712.0
244,1.0,Alabama,US,2021-08-11,32.3182,-86.9023,"Alabama, US",1716368.0,517033.0
245,1.0,Alabama,US,2021-08-12,32.3182,-86.9023,"Alabama, US",1720455.0,524820.0
246,1.0,Alabama,US,2021-08-13,32.3182,-86.9023,"Alabama, US",1725039.0,531318.0
247,1.0,Alabama,US,2021-08-14,32.3182,-86.9023,"Alabama, US",1726776.0,533551.0
248,1.0,Alabama,US,2021-08-15,32.3182,-86.9023,"Alabama, US",1734722.0,540328.0
249,1.0,Alabama,US,2021-08-16,32.3182,-86.9023,"Alabama, US",1743610.0,545531.0
250,1.0,Alabama,US,2021-08-17,32.3182,-86.9023,"Alabama, US",1748529.0,547334.0
251,1.0,Alabama,US,2021-08-18,32.3182,-86.9023,"Alabama, US",1752243.0,550355.0
252,1.0,Alabama,US,2021-08-19,32.3182,-86.9023,"Alabama, US",1759489.0,553501.0
253,1.0,Alabama,US,2021-08-20,32.3182,-86.9023,"Alabama, US",1770725.0,559970.0
254,1.0,Alabama,US,2021-08-21,32.3182,-86.9023,"Alabama, US",1777585.0,563197.0
255,1.0,Alabama,US,2021-08-22,32.3182,-86.9023,"Alabama, US",1781590.0,564344.0
256,1.0,Alabama,US,2021-08-23,32.3182,-86.9023,"Alabama, US",1793712.0,564838.0
257,1.0,Alabama,US,2021-08-24,32.3182,-86.9023,"Alabama, US",1802279.0,566010.0
258,1.0,Alabama,US,2021-08-25,32.3182,-86.9023,"Alabama, US",1803904.0,566378.0
259,1.0,Alabama,US,2021-08-26,32.3182,-86.9023,"Alabama, US",1813256.0,567613.0
260,1.0,Alabama,US,2021-08-27,32.3182,-86.9023,"Alabama, US",1838347.0,561357.0
261,1.0,Alabama,US,2021-08-28,32.3182,-86.9023,"Alabama, US",1850031.0,564976.0
262,1.0,Alabama,US,2021-08-29,32.3182,-86.9023,"Alabama, US",1860445.0,566008.0
263,1.0,Alabama,US,2021-08-30,32.3182,-86.9023,"Alabama, US",1868344.0,564535.0
264,1.0,Alabama,US,2021-08-31,32.3182,-86.9023,"Alabama, US",1880276.0,561971.0
265,1.0,Alabama,US,2021-09-01,32.3182,-86.9023,"Alabama, US",1882050.0,562292.0
266,1.0,Alabama,US,2021-09-02,32.3182,-86.9023,"Alabama, US",1891063.0,561484.0
267,1.0,Alabama,US,2021-09-03,32.3182,-86.9023,"Alabama, US",1900876.0,560467.0
268,1.0,Alabama,US,2021-09-04,32.3182,-86.9023,"Alabama, US",1915710.0,558399.0
269,1.0,Alabama,US,2021-09-05,32.3182,-86.9023,"Alabama, US",1915710.0,558399.0
270,1.0,Alabama,US,2021-09-06,32.3182,-86.9023,"Alabama, US",1915710.0,558399.0
271,1.0,Alabama,US,2021-09-07,32.3182,-86.9023,"Alabama, US",1930090.0,555489.0
272,1.0,Alabama,US,2021-09-08,32.3182,-86.9023,"Alabama, US",1938065.0,553568.0
273,1.0,Alabama,US,2021-09-09,32.3182,-86.9023,"Alabama, US",1940044.0,552997.0
274,1.0,Alabama,US,2021-09-10,32.3182,-86.9023,"Alabama, US",1956859.0,547797.0
275,1.0,Alabama,US,2021-09-11,32.3182,-86.9023,"Alabama, US",1959493.0,546991.0
276,1.0,Alabama,US,2021-09-12,32.3182,-86.9023,"Alabama, US",1971041.0,543024.0
277,1.0,Alabama,US,2021-09-13,32.3182,-86.9023,"Alabama, US",1979070.0,540626.0
278,1.0,Alabama,US,2021-09-14,32.3182,-86.9023,"Alabama, US",1980807.0,535369.0
279,1.0,Alabama,US,2021-09-15,32.3182,-86.9023,"Alabama, US",1988025.0,532954.0
280,1.0,Alabama,US,2021-09-16,32.3182,-86.9023,"Alabama, US",1997364.0,529634.0
281,1.0,Alabama,US,2021-09-17,32.3182,-86.9023,"Alabama, US",2010919.0,524716.0
282,1.0,Alabama,US,2021-09-18,32.3182,-86.9023,"Alabama, US",2013023.0,524306.0
283,1.0,Alabama,US,2021-09-19,32.3182,-86.9023,"Alabama, US",2023759.0,519716.0
284,1.0,Alabama,US,2021-09-20,32.3182,-86.9023,"Alabama, US",2030149.0,516872.0
285,1.0,Alabama,US,2021-09-21,32.3182,-86.9023,"Alabama, US",2038644.0,513499.0
286,1.0,Alabama,US,2021-09-22,32.3182,-86.9023,"Alabama, US",2043972.0,511265.0
287,1.0,Alabama,US,2021-09-23,32.3182,-86.9023,"Alabama, US",2045238.0,510877.0
288,1.0,Alabama,US,2021-09-24,32.3182,-86.9023,"Alabama, US",2049383.0,509186.0
289,1.0,Alabama,US,2021-09-25,32.3182,-86.9023,"Alabama, US",2060935.0,504800.0
290,1.0,Alabama,US,2021-09-26,32.3182,-86.9023,"Alabama, US",2069026.0,501387.0
